索引id	武将等级	品质	基础攻击	基础血量	基础怒气	基础武防	基础魔防	基础命中率万分比	基础闪避率万分比	基础暴击率万分比	基础韧性率万分比	伤害加成	伤害减免	无视护甲万分比	无视技防万分比	治疗加成	怒气回复加成	负面抗性	暴击伤害	暴击减伤	技能伤害加成	技能伤害减免	突破等级	技能等级
1000217	70	0	9066	136667	223	5652	5652	445	445	445	445	445	445	123	123	123	123	123	272	0	148	347	4	1
1000218	70	0	9397	141568	223	5858	5858	446	446	446	446	446	446	124	124	124	124	124	273	0	149	347	4	1
1000219	70	0	9728	146469	224	6064	6064	447	447	447	447	447	447	124	124	124	124	124	274	0	149	348	4	1
1000220	70	0	9728	146469	224	6064	6064	447	447	447	447	447	447	124	124	124	124	124	274	0	149	348	4	1
1000221	70	0	10058	151370	224	6271	6271	448	448	448	448	448	448	124	124	124	124	124	274	0	149	349	4	1
1000222	71	0	10389	156272	225	6477	6477	449	449	449	449	449	449	125	125	125	125	125	275	0	150	350	4	1
1000223	71	0	10434	156940	225	6506	6506	450	450	450	450	450	450	125	125	125	125	125	276	0	150	351	4	1
1000224	71	0	10523	158276	227	6564	6564	453	453	453	453	453	453	126	126	126	126	126	277	0	151	353	4	1
1000225	71	0	10568	158944	227	6593	6593	454	454	454	454	454	454	126	126	126	126	126	278	0	151	354	4	1
1000226	71	0	10658	160280	228	6651	6651	456	456	456	456	456	456	127	127	127	127	127	279	0	152	356	4	1
1000227	71	0	10702	160948	229	6680	6680	457	457	457	457	457	457	127	127	127	127	127	280	0	152	356	4	1
1000228	71	0	10792	162284	230	6738	6738	460	460	460	460	460	460	128	128	128	128	128	281	0	153	358	4	1
1000229	72	0	10837	162952	231	6767	6767	461	461	461	461	461	461	128	128	128	128	128	282	0	154	359	4	1
1000230	72	0	10870	163450	231	6789	6789	462	462	462	462	462	462	128	128	128	128	128	283	0	154	360	4	1
1000231	72	0	10936	164445	232	6831	6831	464	464	464	464	464	464	129	129	129	129	129	284	0	155	362	4	1
1000232	72	0	10969	164943	233	6852	6852	466	466	466	466	466	466	129	129	129	129	129	285	0	155	363	4	1
1000233	72	0	11034	165938	234	6894	6894	468	468	468	468	468	468	130	130	130	130	130	286	0	156	365	4	1
1000234	72	0	11067	166436	235	6915	6915	469	469	469	469	469	469	130	130	130	130	130	287	0	156	366	4	1
1000235	72	0	11133	167431	236	6958	6958	472	472	472	472	472	472	131	131	131	131	131	289	0	157	367	4	1
1000236	75	0	11828	177946	249	7404	7404	497	497	497	497	497	497	138	138	138	138	138	304	0	166	387	4	1
1000237	75	0	11861	178450	249	7425	7425	498	498	498	498	498	498	138	138	138	138	138	305	0	166	388	4	1
1000238	75	0	11895	178954	250	7447	7447	499	499	499	499	499	499	139	139	139	139	139	305	0	166	389	4	1
1000239	75	0	11895	178954	250	7447	7447	499	499	499	499	499	499	139	139	139	139	139	305	0	166	389	4	1
1000240	75	0	11928	179458	250	7468	7468	500	500	500	500	500	500	139	139	139	139	139	306	0	167	390	4	1
1000241	75	0	11961	179962	251	7489	7489	501	501	501	501	501	501	139	139	139	139	139	307	0	167	391	4	1
1000242	75	0	11995	180466	252	7511	7511	503	503	503	503	503	503	140	140	140	140	140	308	0	168	392	4	1
1000243	75	0	11995	180466	252	7511	7511	503	503	503	503	503	503	140	140	140	140	140	308	0	168	392	4	1
1000244	75	0	12028	180970	252	7532	7532	504	504	504	504	504	504	140	140	140	140	140	308	0	168	393	4	1
1000245	75	0	12061	181474	253	7554	7554	505	505	505	505	505	505	140	140	140	140	140	309	0	168	394	4	1
1000246	75	0	12095	181978	253	7575	7575	506	506	506	506	506	506	141	141	141	141	141	310	0	169	395	4	1
1000247	75	0	12095	181978	253	7575	7575	506	506	506	506	506	506	141	141	141	141	141	310	0	169	395	4	1
1000248	75	0	12128	182482	254	7596	7596	508	508	508	508	508	508	141	141	141	141	141	311	0	169	396	4	1
1000249	76	0	12161	182986	255	7618	7618	509	509	509	509	509	509	141	141	141	141	141	311	0	170	396	4	1
1000250	76	0	12195	183492	255	7639	7639	510	510	510	510	510	510	142	142	142	142	142	312	0	170	397	4	1
1000251	76	0	12228	183998	256	7661	7661	511	511	511	511	511	511	142	142	142	142	142	313	0	170	398	4	1
1000252	76	0	12261	184505	257	7682	7682	512	512	512	512	512	512	142	142	142	142	142	314	0	171	399	4	1
1000253	76	0	12295	185011	257	7704	7704	514	514	514	514	514	514	143	143	143	143	143	314	0	171	400	4	1
1000254	76	0	12362	186023	258	7747	7747	516	516	516	516	516	516	143	143	143	143	143	316	0	172	402	4	1
1000255	76	0	12395	186529	259	7768	7768	517	517	517	517	517	517	144	144	144	144	144	317	0	173	403	4	1
1000256	76	0	12429	187035	260	7790	7790	519	519	519	519	519	519	144	144	144	144	144	317	0	173	404	4	1
1000257	76	0	12462	187542	260	7811	7811	520	520	520	520	520	520	144	144	144	144	144	318	0	173	405	4	1
1000258	77	0	12495	188048	261	7833	7833	521	521	521	521	521	521	145	145	145	145	145	319	0	174	406	4	1
1000259	77	0	12529	188556	261	7854	7854	522	522	522	522	522	522	145	145	145	145	145	320	0	174	407	4	1
1000260	77	0	12596	189573	263	7897	7897	525	525	525	525	525	525	146	146	146	146	146	321	0	175	409	4	1
1000261	77	0	12630	190081	263	7919	7919	526	526	526	526	526	526	146	146	146	146	146	322	0	175	410	4	1
1000262	77	0	12663	190589	264	7941	7941	527	527	527	527	527	527	146	146	146	146	146	323	0	176	411	4	1
1000263	77	0	12697	191098	265	7962	7962	528	528	528	528	528	528	147	147	147	147	147	323	0	176	412	4	1
1000264	77	0	12764	192114	266	8005	8005	531	531	531	531	531	531	147	147	147	147	147	325	0	177	414	4	1
1000265	77	0	12798	192622	266	8027	8027	532	532	532	532	532	532	148	148	148	148	148	326	0	177	415	4	1
1000266	78	0	12831	193131	267	8049	8049	533	533	533	533	533	533	148	148	148	148	148	327	0	178	416	4	1
1000267	78	0	13204	198888	268	8274	8274	535	535	535	535	535	535	149	149	149	149	149	327	0	178	417	4	1
1000268	78	0	13948	210402	269	8724	8724	537	537	537	537	537	537	149	149	149	149	149	329	0	179	419	4	1
1000269	78	0	14321	216159	270	8950	8950	538	538	538	538	538	538	150	150	150	150	150	330	0	180	420	4	1
1000270	78	0	14693	221916	270	9175	9175	540	540	540	540	540	540	150	150	150	150	150	330	0	180	421	4	1
1000271	78	0	15066	227673	271	9400	9400	541	541	541	541	541	541	150	150	150	150	150	331	0	180	422	4	1
1000272	78	0	15811	239187	272	9851	9851	544	544	544	544	544	544	151	151	151	151	151	333	0	181	424	4	1
1000273	78	0	16183	244944	273	10076	10076	545	545	545	545	545	545	151	151	151	151	151	333	0	182	425	4	1
1000274	79	0	16555	250701	273	10302	10302	546	546	546	546	546	546	152	152	152	152	152	334	0	182	426	4	1
1000275	79	0	16800	254475	275	10453	10453	550	550	550	550	550	550	153	153	153	153	153	337	0	183	428	4	1
1000276	79	0	16963	256991	277	10554	10554	552	552	552	552	552	552	153	153	153	153	153	338	0	184	430	4	1
1000277	79	0	17208	260765	278	10705	10705	556	556	556	556	556	556	154	154	154	154	154	340	0	185	433	4	1
1000278	80	0	17371	263281	280	10806	10806	559	559	559	559	559	559	155	155	155	155	155	342	0	186	435	5	1
1000279	80	0	17455	264554	281	10858	10858	561	561	561	561	561	561	156	156	156	156	156	344	0	187	437	5	1
1000280	80	0	17540	265826	282	10911	10911	564	564	564	564	564	564	157	157	157	157	157	345	0	188	439	5	1
1000281	80	0	17624	267099	284	10964	10964	566	566	566	566	566	566	157	157	157	157	157	347	0	189	441	5	1
1000282	80	0	17709	268371	285	11017	11017	569	569	569	569	569	569	158	158	158	158	158	348	0	190	443	5	1
1000283	81	0	17793	269644	286	11070	11070	571	571	571	571	571	571	159	159	159	159	159	350	0	191	445	5	1
1000284	81	0	17969	272271	288	11178	11178	575	575	575	575	575	575	160	160	160	160	160	352	0	192	448	5	1
1000285	81	0	18086	274022	289	11251	11251	578	578	578	578	578	578	161	161	161	161	161	354	0	193	450	5	1
1000286	81	0	18262	276649	291	11359	11359	582	582	582	582	582	582	162	162	162	162	162	356	0	194	453	5	1
1000287	82	0	18379	278401	293	11431	11431	584	584	584	584	584	584	162	162	162	162	162	358	0	195	455	5	1
1000288	82	0	18414	278941	293	11453	11453	586	586	586	586	586	586	163	163	163	163	163	359	0	195	456	5	1
1000289	82	0	18486	280020	295	11498	11498	588	588	588	588	588	588	163	163	163	163	163	360	0	196	459	5	1
1000290	82	0	18522	280560	295	11521	11521	590	590	590	590	590	590	164	164	164	164	164	361	0	197	460	5	1
1000291	82	0	18594	281640	297	11566	11566	592	592	592	592	592	592	165	165	165	165	165	363	0	198	462	5	1
1000292	82	0	18629	282180	297	11588	11588	594	594	594	594	594	594	165	165	165	165	165	363	0	198	463	5	1
1000293	82	0	18701	283260	299	11633	11633	596	596	596	596	596	596	166	166	166	166	166	365	0	199	465	5	1
1000294	83	0	18737	283800	299	11655	11655	597	597	597	597	597	597	166	166	166	166	166	366	0	199	466	5	1
1000295	83	0	18809	284890	300	11701	11701	600	600	600	600	600	600	167	167	167	167	167	367	0	200	468	5	1
1000296	83	0	18845	285435	301	11723	11723	601	601	601	601	601	601	167	167	167	167	167	368	0	201	469	5	1
1000297	83	0	18918	286525	302	11769	11769	604	604	604	604	604	604	168	168	168	168	168	370	0	201	471	5	1
1000298	83	0	18990	287615	304	11814	11814	607	607	607	607	607	607	169	169	169	169	169	371	0	202	473	5	1
1000299	83	0	19026	288159	304	11837	11837	608	608	608	608	608	608	169	169	169	169	169	372	0	203	474	5	1
1000300	85	0	19463	294744	312	12110	12110	624	624	624	624	624	624	173	173	173	173	173	382	0	208	486	5	1
1000301	85	0	19500	295298	313	12133	12133	625	625	625	625	625	625	174	174	174	174	174	383	0	209	487	5	1
1000302	85	0	19500	295298	313	12133	12133	625	625	625	625	625	625	174	174	174	174	174	383	0	209	487	5	1
1000303	85	0	19537	295853	314	12156	12156	627	627	627	627	627	627	174	174	174	174	174	384	0	209	488	5	1
1000304	85	0	19537	295853	314	12156	12156	627	627	627	627	627	627	174	174	174	174	174	384	0	209	488	5	1
1000305	85	0	19573	296408	314	12179	12179	628	628	628	628	628	628	174	174	174	174	174	384	0	209	489	5	1
1000306	85	0	19573	296408	314	12179	12179	628	628	628	628	628	628	174	174	174	174	174	384	0	209	489	5	1
1000307	85	0	19610	296962	315	12202	12202	629	629	629	629	629	629	175	175	175	175	175	385	0	210	490	5	1
1000308	85	0	19610	296962	315	12202	12202	629	629	629	629	629	629	175	175	175	175	175	385	0	210	490	5	1
1000309	85	0	19647	297517	316	12226	12226	631	631	631	631	631	631	175	175	175	175	175	386	0	210	492	5	1
1000310	85	0	19684	298072	316	12249	12249	632	632	632	632	632	632	176	176	176	176	176	387	0	211	493	5	1
1000311	85	0	19684	298072	316	12249	12249	632	632	632	632	632	632	176	176	176	176	176	387	0	211	493	5	1
1000312	85	0	19721	298626	317	12272	12272	633	633	633	633	633	633	176	176	176	176	176	388	0	211	494	5	1
1000313	85	0	19721	298626	317	12272	12272	633	633	633	633	633	633	176	176	176	176	176	388	0	211	494	5	1
1000314	85	0	19757	299181	318	12295	12295	635	635	635	635	635	635	176	176	176	176	176	389	0	212	495	5	1
1000315	85	0	19757	299181	318	12295	12295	635	635	635	635	635	635	176	176	176	176	176	389	0	212	495	5	1
1000316	85	0	19794	299736	319	12318	12318	636	636	636	636	636	636	177	177	177	177	177	389	0	212	496	5	1
1000317	85	0	19794	299736	319	12318	12318	636	636	636	636	636	636	177	177	177	177	177	389	0	212	496	5	1
1000318	86	0	19831	300290	319	12341	12341	637	637	637	637	637	637	177	177	177	177	177	390	0	213	497	5	1
1000319	86	0	19868	300850	320	12364	12364	639	639	639	639	639	639	177	177	177	177	177	391	0	213	498	5	1
1000320	86	0	19905	301410	321	12387	12387	640	640	640	640	640	640	178	178	178	178	178	392	0	214	499	5	1
1000321	86	0	19943	301971	321	12411	12411	642	642	642	642	642	642	178	178	178	178	178	393	0	214	500	5	1
1000322	86	0	19980	302531	322	12434	12434	643	643	643	643	643	643	179	179	179	179	179	394	0	214	501	5	1
1000323	86	0	20054	303651	323	12480	12480	646	646	646	646	646	646	179	179	179	179	179	395	0	215	503	5	1
1000324	86	0	20091	304211	324	12504	12504	647	647	647	647	647	647	180	180	180	180	180	396	0	216	504	5	1
1000325	86	0	20128	304771	325	12527	12527	648	648	648	648	648	648	180	180	180	180	180	397	0	216	505	5	1
1000326	86	0	20166	305331	325	12550	12550	650	650	650	650	650	650	181	181	181	181	181	398	0	217	506	5	1
1000327	87	0	20203	305891	326	12574	12574	651	651	651	651	651	651	181	181	181	181	181	399	0	217	507	5	1
1000328	87	0	20897	315795	328	13037	13037	655	655	655	655	655	655	182	182	182	182	182	401	0	219	511	5	1
1000329	87	0	21824	328999	331	13654	13654	661	661	661	661	661	661	184	184	184	184	184	404	0	220	515	5	1
1000330	88	0	22518	338902	333	14117	14117	665	665	665	665	665	665	185	185	185	185	185	407	0	222	518	5	1
1000331	88	0	22632	340616	335	14188	14188	669	669	669	669	669	669	186	186	186	186	186	409	0	223	521	5	1
1000332	88	0	22708	341759	336	14235	14235	672	672	672	672	672	672	187	187	187	187	187	411	0	224	523	5	1
1000333	88	0	22822	343473	338	14307	14307	676	676	676	676	676	676	188	188	188	188	188	414	0	225	527	5	1
1000334	89	0	22898	344615	340	14354	14354	679	679	679	679	679	679	189	189	189	189	189	415	0	226	529	5	1
1000335	89	0	23012	346346	342	14426	14426	683	683	683	683	683	683	190	190	190	190	190	418	0	228	532	5	1
1000336	89	0	23089	347500	343	14474	14474	686	686	686	686	686	686	190	190	190	190	190	420	0	229	534	5	1
1000337	89	0	23204	349231	345	14546	14546	690	690	690	690	690	690	192	192	192	192	192	422	0	230	538	5	1
1000338	90	0	23281	350384	347	14594	14594	692	692	692	692	692	692	192	192	192	192	192	424	0	231	540	5	1
1000339	90	0	23624	355537	349	14808	14808	697	697	697	697	697	697	194	194	194	194	194	427	0	232	543	5	1
1000340	90	0	23853	358972	350	14952	14952	700	700	700	700	700	700	194	194	194	194	194	428	0	233	545	5	1
1000341	90	0	24196	364124	352	15166	15166	704	704	704	704	704	704	196	196	196	196	196	431	0	235	548	5	1
1000342	91	0	24425	367559	354	15309	15309	707	707	707	707	707	707	196	196	196	196	196	433	0	236	551	5	1
1000343	91	0	24547	369400	356	15386	15386	711	711	711	711	711	711	198	198	198	198	198	435	0	237	554	5	1
1000344	91	0	24710	371855	359	15488	15488	717	717	717	717	717	717	199	199	199	199	199	439	0	239	558	5	1
1000345	92	0	24833	373697	361	15565	15565	721	721	721	721	721	721	200	200	200	200	200	441	0	240	562	5	1
1000346	92	0	24946	375393	363	15635	15635	725	725	725	725	725	725	201	201	201	201	201	444	0	242	565	5	1
1000347	92	0	25021	376525	365	15682	15682	728	728	728	728	728	728	202	202	202	202	202	446	0	243	567	5	1
1000348	92	0	25133	378221	367	15753	15753	732	732	732	732	732	732	203	203	203	203	203	448	0	244	571	5	1
1000349	93	0	25209	379353	368	15800	15800	735	735	735	735	735	735	204	204	204	204	204	450	0	245	573	5	1
1000350	93	0	25322	381068	370	15871	15871	739	739	739	739	739	739	205	205	205	205	205	453	0	247	576	5	1
1000351	93	0	25398	382212	372	15919	15919	742	742	742	742	742	742	206	206	206	206	206	454	0	248	579	5	1
1000352	93	0	25512	383927	374	15990	15990	747	747	747	747	747	747	208	208	208	208	208	457	0	249	582	5	1
1000353	94	0	25588	385071	375	16038	16038	750	750	750	750	750	750	208	208	208	208	208	459	0	250	584	5	1
1000354	94	0	25795	388190	378	16169	16169	754	754	754	754	754	754	210	210	210	210	210	462	0	252	588	5	1
1000355	94	0	25933	390270	379	16256	16256	757	757	757	757	757	757	210	210	210	210	210	463	0	253	590	5	1
1000356	94	0	26139	393389	381	16387	16387	761	761	761	761	761	761	212	212	212	212	212	466	0	254	593	5	1
1000357	95	0	26277	395468	383	16475	16475	764	764	764	764	764	764	212	212	212	212	212	468	0	255	596	5	1
1000358	95	0	26385	397091	385	16542	16542	769	769	769	769	769	769	214	214	214	214	214	471	0	256	599	5	1
1000359	95	0	26528	399255	388	16632	16632	774	774	774	774	774	774	215	215	215	215	215	474	0	258	604	5	1
1000360	96	0	26636	400878	390	16699	16699	779	779	779	779	779	779	216	216	216	216	216	477	0	260	607	5	1
1000361	96	0	26745	402517	392	16767	16767	783	783	783	783	783	783	218	218	218	218	218	480	0	261	610	5	1
1000362	96	0	26817	403610	394	16813	16813	786	786	786	786	786	786	219	219	219	219	219	481	0	262	613	5	1
1000363	96	0	26926	405249	396	16881	16881	791	791	791	791	791	791	220	220	220	220	220	484	0	264	616	5	1
1000364	97	0	26998	406342	397	16926	16926	794	794	794	794	794	794	221	221	221	221	221	486	0	265	619	5	1
1000365	97	0	27108	407997	400	16995	16995	798	798	798	798	798	798	222	222	222	222	222	489	0	266	622	5	1
1000366	97	0	27181	409100	401	17040	17040	801	801	801	801	801	801	223	223	223	223	223	490	0	267	624	5	1
1000367	97	0	27291	410755	403	17109	17109	806	806	806	806	806	806	224	224	224	224	224	493	0	269	628	5	1
1000368	98	0	27364	411858	405	17155	17155	809	809	809	809	809	809	225	225	225	225	225	495	0	270	630	5	1
1000369	98	0	27475	413530	407	17224	17224	813	813	813	813	813	813	226	226	226	226	226	498	0	271	634	5	1
1000370	98	0	27549	414644	409	17271	17271	816	816	816	816	816	816	227	227	227	227	227	500	0	272	636	5	1
1000371	98	0	27660	416315	411	17340	17340	821	821	821	821	821	821	228	228	228	228	228	502	0	274	640	5	1
1000372	99	0	27734	417429	413	17386	17386	824	824	824	824	824	824	229	229	229	229	229	504	0	275	642	5	1
1000373	99	0	28113	423109	415	17622	17622	828	828	828	828	828	828	230	230	230	230	230	507	0	276	646	5	1
1000374	99	0	28618	430682	418	17937	17937	834	834	834	834	834	834	232	232	232	232	232	511	0	278	650	5	1
1000375	100	0	28997	436361	420	18173	18173	839	839	839	839	839	839	233	233	233	233	233	514	0	280	654	6	1
1000376	100	0	31987	480939	422	20036	20036	844	844	844	844	844	844	234	234	234	234	234	516	0	281	657	6	1
1000377	100	0	33980	510657	424	21278	21278	847	847	847	847	847	847	235	235	235	235	235	518	0	282	660	6	1
1000378	100	0	36969	555235	426	23142	23142	851	851	851	851	851	851	237	237	237	237	237	521	0	284	663	6	1
1000379	101	0	38962	584953	428	24384	24384	854	854	854	854	854	854	237	237	237	237	237	523	0	285	666	6	1
1000380	101	0	39183	588275	430	24520	24520	859	859	859	859	859	859	239	239	239	239	239	526	0	287	669	6	1
1000381	101	0	39330	590489	432	24612	24612	862	862	862	862	862	862	240	240	240	240	240	528	0	288	672	6	1
1000382	101	0	39551	593811	434	24748	24748	867	867	867	867	867	867	241	241	241	241	241	531	0	289	675	6	1
1000383	102	0	39698	596026	436	24839	24839	870	870	870	870	870	870	242	242	242	242	242	532	0	290	678	6	1
1000384	102	0	39920	599373	438	24977	24977	874	874	874	874	874	874	243	243	243	243	243	535	0	292	681	6	1
1000385	102	0	40069	601605	439	25069	25069	877	877	877	877	877	877	244	244	244	244	244	537	0	293	684	6	1
1000386	102	0	40291	604953	442	25207	25207	882	882	882	882	882	882	245	245	245	245	245	540	0	294	688	6	1
1000387	103	0	40439	607184	443	25299	25299	885	885	885	885	885	885	246	246	246	246	246	542	0	295	690	6	1
1000388	103	0	40664	610558	446	25437	25437	890	890	890	890	890	890	247	247	247	247	247	545	0	297	694	6	1
1000389	103	0	40963	615056	449	25623	25623	896	896	896	896	896	896	249	249	249	249	249	549	0	299	699	6	1
1000390	104	0	41187	618430	451	25761	25761	901	901	901	901	901	901	250	250	250	250	250	552	0	301	702	6	1
1000391	104	0	41531	623582	454	25974	25974	906	906	906	906	906	906	252	252	252	252	252	555	0	302	706	6	1
1000392	104	0	41761	627017	455	26116	26116	909	909	909	909	909	909	253	253	253	253	253	556	0	303	708	6	1
1000393	104	0	42105	632169	458	26329	26329	914	914	914	914	914	914	254	254	254	254	254	559	0	305	712	6	1
1000394	105	0	42335	635603	459	26471	26471	917	917	917	917	917	917	255	255	255	255	255	561	0	306	715	6	1
1000395	105	0	42553	638887	462	26606	26606	922	922	922	922	922	922	256	256	256	256	256	564	0	308	718	6	1
1000396	105	0	42699	641076	463	26696	26696	925	925	925	925	925	925	257	257	257	257	257	566	0	309	721	6	1
1000397	105	0	42917	644360	466	26831	26831	930	930	930	930	930	930	258	258	258	258	258	569	0	310	724	6	1
1000398	106	0	43062	646549	467	26921	26921	933	933	933	933	933	933	259	259	259	259	259	571	0	311	727	6	1
1000399	106	0	43505	653206	470	27196	27196	938	938	938	938	938	938	261	261	261	261	261	574	0	313	731	6	1
1000400	106	0	43801	657643	471	27380	27380	941	941	941	941	941	941	262	262	262	262	262	576	0	314	733	6	1
1000401	106	0	44244	664300	474	27656	27656	946	946	946	946	946	946	263	263	263	263	263	579	0	316	737	6	1
1000402	107	0	44540	668738	475	27839	27839	949	949	949	949	949	949	264	264	264	264	264	581	0	317	739	6	1
1000403	107	0	44764	672114	478	27978	27978	954	954	954	954	954	954	265	265	265	265	265	584	0	318	743	6	1
1000404	107	0	45063	676616	481	28163	28163	960	960	960	960	960	960	267	267	267	267	267	588	0	320	748	6	1
1000405	108	0	45287	679992	483	28302	28302	965	965	965	965	965	965	268	268	268	268	268	591	0	322	752	6	1
1000406	108	0	45513	683384	486	28441	28441	970	970	970	970	970	970	270	270	270	270	270	594	0	324	756	6	1
1000407	108	0	45663	685645	487	28534	28534	973	973	973	973	973	973	271	271	271	271	271	596	0	325	758	6	1
1000408	108	0	45888	689036	490	28674	28674	978	978	978	978	978	978	272	272	272	272	272	599	0	326	762	6	1
1000409	109	0	46039	691298	491	28767	28767	981	981	981	981	981	981	273	273	273	273	273	601	0	327	765	6	1
1000410	109	0	46266	694716	494	28907	28907	986	986	986	986	986	986	274	274	274	274	274	604	0	329	769	6	1
1000411	109	0	46417	696995	496	29001	29001	989	989	989	989	989	989	275	275	275	275	275	606	0	330	771	6	1
1000412	109	0	46644	700413	498	29141	29141	994	994	994	994	994	994	276	276	276	276	276	609	0	332	775	6	1
1000413	110	0	46796	702692	500	29235	29235	998	998	998	998	998	998	277	277	277	277	277	611	0	333	778	6	1
1000414	110	0	47018	706035	502	29372	29372	1003	1003	1003	1003	1003	1003	279	279	279	279	279	614	0	335	781	6	1
1000415	110	0	47166	708264	504	29464	29464	1006	1006	1006	1006	1006	1006	280	280	280	280	280	616	0	336	784	6	1
1000416	110	0	47388	711607	506	29601	29601	1011	1011	1011	1011	1011	1011	281	281	281	281	281	619	0	337	788	6	1
1000417	111	0	47536	713835	508	29693	29693	1014	1014	1014	1014	1014	1014	282	282	282	282	282	621	0	338	790	6	1
1000418	111	0	47764	717266	510	29834	29834	1019	1019	1019	1019	1019	1019	283	283	283	283	283	624	0	340	794	6	1
1000419	111	0	48068	721841	514	30022	30022	1026	1026	1026	1026	1026	1026	285	285	285	285	285	628	0	342	800	6	1
1000420	112	0	48296	725272	516	30163	30163	1031	1031	1031	1031	1031	1031	287	287	287	287	287	631	0	344	803	6	1
1000421	112	0	48525	728730	519	30305	30305	1036	1036	1036	1036	1036	1036	288	288	288	288	288	634	0	346	807	6	1
1000422	112	0	48678	731035	521	30399	30399	1039	1039	1039	1039	1039	1039	289	289	289	289	289	636	0	347	810	6	1
1000423	112	0	48908	734493	523	30542	30542	1044	1044	1044	1044	1044	1044	290	290	290	290	290	639	0	349	814	6	1
1000424	113	0	49061	736798	525	30636	30636	1048	1048	1048	1048	1048	1048	291	291	291	291	291	641	0	350	817	6	1
1000425	113	0	49651	745684	527	31004	31004	1053	1053	1053	1053	1053	1053	293	293	293	293	293	645	0	351	820	6	1
1000426	113	0	50044	751607	529	31249	31249	1056	1056	1056	1056	1056	1056	294	294	294	294	294	647	0	352	823	6	1
1000427	113	0	50634	760493	532	31617	31617	1061	1061	1061	1061	1061	1061	295	295	295	295	295	650	0	354	827	6	1
1000428	114	0	51027	766417	533	31862	31862	1065	1065	1065	1065	1065	1065	296	296	296	296	296	652	0	355	830	6	1
1000429	114	0	51260	769925	536	32006	32006	1070	1070	1070	1070	1070	1070	297	297	297	297	297	655	0	357	834	6	1
1000430	114	0	51416	772263	537	32102	32102	1073	1073	1073	1073	1073	1073	298	298	298	298	298	657	0	358	836	6	1
