掉落ID	奖励名称	必掉奖励	随机类型（0万分比，1权重）	奖励随机个数	奖励1	奖励1权重	奖励2	奖励2权重	奖励3	奖励3权重	奖励4	奖励4权重	奖励5	奖励5权重	奖励6	奖励6权重	奖励7	奖励7权重	奖励8	奖励8权重	奖励9	奖励9权重	奖励10	奖励10权重	奖励11	奖励11权重	奖励12	奖励12权重	奖励13	奖励13权重	奖励14	奖励14权重	奖励15	奖励15权重
10442	关卡442手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10443	关卡443手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10444	关卡444手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10445	关卡445手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10446	关卡446手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10447	关卡447手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10448	关卡448手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10449	关卡449手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10450	关卡450手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10451	关卡451手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10452	关卡452手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10453	关卡453手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10454	关卡454手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10455	关卡455手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10456	关卡456手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10457	关卡457手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10458	关卡458手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10459	关卡459手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10460	关卡460手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10461	关卡461手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10462	关卡462手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10463	关卡463手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10464	关卡464手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10465	关卡465手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10466	关卡466手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10467	关卡467手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10468	关卡468手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10469	关卡469手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10470	关卡470手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10471	关卡471手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10472	关卡472手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10473	关卡473手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10474	关卡474手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10475	关卡475手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10476	关卡476手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10477	关卡477手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10478	关卡478手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10479	关卡479手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10480	关卡480手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10481	关卡481手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10482	关卡482手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10483	关卡483手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10484	关卡484手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10485	关卡485手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10486	关卡486手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10487	关卡487手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10488	关卡488手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10489	关卡489手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10490	关卡490手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10491	关卡491手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10492	关卡492手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10493	关卡493手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10494	关卡494手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10495	关卡495手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10496	关卡496手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10497	关卡497手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10498	关卡498手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10499	关卡499手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10500	关卡500手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10501	关卡501手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10502	关卡502手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10503	关卡503手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10504	关卡504手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10505	关卡505手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10506	关卡506手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10507	关卡507手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10508	关卡508手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10509	关卡509手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10510	关卡510手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10511	关卡511手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10512	关卡512手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10513	关卡513手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10514	关卡514手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10515	关卡515手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10516	关卡516手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10517	关卡517手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10518	关卡518手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10519	关卡519手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10520	关卡520手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10521	关卡521手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10522	关卡522手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10523	关卡523手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10524	关卡524手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10525	关卡525手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10526	关卡526手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10527	关卡527手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10528	关卡528手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10529	关卡529手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10530	关卡530手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10531	关卡531手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10532	关卡532手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10533	关卡533手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10534	关卡534手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10535	关卡535手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10536	关卡536手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10537	关卡537手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10538	关卡538手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10539	关卡539手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10540	关卡540手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10541	关卡541手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10542	关卡542手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10543	关卡543手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10544	关卡544手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10545	关卡545手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10546	关卡546手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10547	关卡547手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10548	关卡548手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10549	关卡549手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10550	关卡550手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10551	关卡551手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10552	关卡552手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10553	关卡553手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10554	关卡554手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10555	关卡555手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10556	关卡556手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10557	关卡557手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10558	关卡558手动杀怪掉落	user.gold:1	0	4	equip.10001:1	1000	,equip.10002:1	1000	equip.10003:1	1000	equip.10004:1	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
